instID,instName,year,count_ids,count_names
sanf.ca.0092,German Free School,1869,7,2
sanf.ca.0092,German Free school,1870,7,5
sanf.ca.0093,Male orphan asylum,1864,7,5
sanf.ca.0093,Male orphan asylum,1865,7,5
sanf.ca.0093,Male orphan asylum,1866,7,5
sanf.ca.0093,Male orphan asylum,1867,7,5
sanf.ca.0093,Male orphan asylum,1868,7,5
sanf.ca.0093,Male Orphan Asylum,1869,7,2
sanf.ca.0093,Male Orphan Asylum,1870,7,2
sanf.ca.0094,Dominican convent,1864,7,5
sanf.ca.0094,Dominican convent,1865,7,5
sanf.ca.0094,Dominican convent,1866,7,5
sanf.ca.0094,Dominican convent,1867,7,5
sanf.ca.0094,Dominican convent,1868,7,5
sanf.ca.0094,Dominican Convent,1869,7,2
sanf.ca.0094,Dominican Convent,1870,7,2
sanf.ca.0096,St. Catherine's Convent and Female Academy,1864,7,1
sanf.ca.0096,St. Catharine's Convent and Female Academy,1865,7,6
sanf.ca.0096,St. Catharine's Convent and Female Academy,1866,7,6
sanf.ca.0096,St. Catharine's Convent and Female Academy,1867,7,6
sanf.ca.0096,St. Catharine's Convent and Female Academy,1868,7,6
sanf.ca.0096,St. Catharine's Convent and Female Academy,1869,7,6
sanf.ca.0096,St. Catharine's Convent and Female Academy,1870,7,6
sanf.ca.0097,Convent and French Academy of Notre Dame,1864,7,2
sanf.ca.0097,Convent and French Academy of Notre Dame,1865,7,2
sanf.ca.0097,Convent and Academy of Notre Dame,1866,7,5
sanf.ca.0097,Convent and Academy of Notre Dame,1867,7,5
sanf.ca.0097,Convent and Academy of Notre Dame,1868,7,5
sanf.ca.0097,Convent and Academy of Notre Dame,1869,7,5
sanf.ca.0097,Convent and Academy of Notre Dame,1870,7,5
scr.pa.0001,St. Vincent de Paul's,1868,3,1
scr.pa.0001,Church of St. Vincent de Paul,1869,3,2
scr.pa.0001,Church of St. Vincent de Paul,1870,3,2
scr.pa.0002,St. Simon the Apostle,1868,3,2
scr.pa.0002,St. Simon the Apostle,1869,3,2
scr.pa.0002,St. Simon,1870,3,1
scr.pa.0006,St. John the Evangelist,1868,3,1
scr.pa.0006,St. John Evangelist,1869,3,2
scr.pa.0006,St. John Evangelist,1870,3,2
scr.pa.0017,St. Catharine of Sienna,1868,3,2
scr.pa.0017,St. Catharine of Sienna,1869,3,2
scr.pa.0017,St. Catharine's,1870,3,1
scr.pa.0018,St. Thomas of Aquin,1868,3,1
scr.pa.0018,St. Thomas Aquin,1869,3,2
scr.pa.0018,St. Thomas Aquin,1870,3,2
scr.pa.0019,St. Patrick's,1868,3,1
scr.pa.0019,St. Patrick,1869,3,2
scr.pa.0019,St. Patrick,1870,3,2
scr.pa.0021,St. John the Evangelist,1868,3,2
scr.pa.0021,St. John the Evangelist,1869,3,2
scr.pa.0021,St. John Evangelist,1870,3,1
scr.pa.0022,St. Mary Magdalene's,1868,3,2
scr.pa.0022,St. Mary Magdalene's,1869,3,2
scr.pa.0022,St. Mary's,1870,3,1
scr.pa.0026,St. Philomena's,1868,3,2
scr.pa.0026,St. Philomena's,1869,3,2
scr.pa.0026,St. Philomena,1870,3,1
scr.pa.0028,St. Juliana of Falconieri,1868,3,1
scr.pa.0028,St. Julianna of Falconieri,1869,3,1
scr.pa.0028,St. Julianna,1870,3,1
scr.pa.0029,St. Cecilia's,1868,3,2
scr.pa.0029,St. Cecilia's,1869,3,2
scr.pa.0029,St. Cecilia,1870,3,1
scr.pa.0038,St. Mary of the Assumption,1868,3,2
scr.pa.0038,St. Mary of the Assumption,1869,3,2
scr.pa.0038,St. Mary's,1870,3,1
scr.pa.0049,St. Peter and St. Paul,1868,3,2
scr.pa.0049,St. Peter and St. Paul,1869,3,2
scr.pa.0049,SS. Peter and Paul,1870,3,1
scr.pa.0058,St. John Nepomucene's,1868,3,2
scr.pa.0058,St. John Nepomucene's,1869,3,2
scr.pa.0058,St. John Nepomucene,1870,3,1
scr.pa.0075,English church,1868,3,1
scr.pa.0075,Church of the Annunciation,1869,3,2
scr.pa.0075,Church of the Annunciation,1870,3,2
scr.pa.0084,St. Vincent de Paul's,1868,3,1
scr.pa.0084,St. Lawrence,1869,3,2
scr.pa.0084,St. Lawrence,1870,3,2
stj.mo.0010,St. Columbans',1869,2,1
stj.mo.0010,St. Columbanus',1870,2,1
stj.mo.0036,St. Joseph's,1869,2,1
stj.mo.0036,St. Joseph's Cathedral,1870,2,1
stj.mo.0048,Convent and Academy of the Sacred Heart,1869,2,1
stj.mo.0048,Convent of the Sacred Heart,1870,2,1
stj.mo.0050,College of the Christian Brothers,1869,2,1
stj.mo.0050,St. Joseph's College,1870,2,1
stl.mo.0068,Sacred Heart,1869,2,1
stl.mo.0068,St. Mary's,1870,2,1
stl.mo.0129,St. Charles',1869,2,1
stl.mo.0129,St. Charles,1870,2,1
stl.mo.0136,St. Genevieve,1869,2,1
stl.mo.0136,St. Genevieve's,1870,2,1
stp.mn.0004,St. Louis' Church,1869,2,1
stp.mn.0004,St. Louis's Church,1870,2,1
stp.mn.0007,St. John Ev.,1867,4,1
stp.mn.0007,St. John's Church,1868,4,3
stp.mn.0007,St. John's Church,1869,4,3
stp.mn.0007,St. John's Church,1870,4,3
stp.mn.0009,St. Genevieve,1867,4,1
stp.mn.0009,Church of St. Genevieve,1868,4,3
stp.mn.0009,Church of St. Genevieve,1869,4,3
stp.mn.0009,Church of St. Genevieve,1870,4,3
stp.mn.0012,St. Philip's,1867,4,1
stp.mn.0012,Church of St. Philip,1868,4,3
stp.mn.0012,Church of St. Philip,1869,4,3
stp.mn.0012,Church of St. Philip,1870,4,3
stp.mn.0019,St. Joseph's,1867,4,1
stp.mn.0019,Church of St. Joseph,1868,4,3
stp.mn.0019,Church of St. Joseph,1869,4,3
stp.mn.0019,Church of St. Joseph,1870,4,3
stp.mn.0020,Guardian Angels,1867,4,1
stp.mn.0020,Church of Guardian Angels,1868,4,3
stp.mn.0020,Church of Guardian Angels,1869,4,3
stp.mn.0020,Church of Guardian Angels,1870,4,3
stp.mn.0021,Immaculate Conception,1867,4,1
stp.mn.0021,Church of Immaculate Conception,1868,4,3
stp.mn.0021,Church of Immaculate Conception,1869,4,3
stp.mn.0021,Church of Immaculate Conception,1870,4,3
stp.mn.0022,St. Bernard's,1867,4,1
stp.mn.0022,Church of St. Bernard,1868,4,3
stp.mn.0022,Church of St. Bernard,1869,4,3
stp.mn.0022,Church of St. Bernard,1870,4,3
stp.mn.0023,St. Hubert's,1867,4,1
stp.mn.0023,Church of St. Hubert,1868,4,3
stp.mn.0023,Church of St. Hubert,1869,4,3
stp.mn.0023,Church of St. Hubert,1870,4,3
stp.mn.0024,St. Victoria,1867,4,1
stp.mn.0024,Church of St. Victoria,1868,4,3
stp.mn.0024,Church of St. Victoria,1869,4,3
stp.mn.0024,Church of St. Victoria,1870,4,3
stp.mn.0025,Young America,1867,4,2
stp.mn.0025,Young America,1868,4,2
stp.mn.0025,Young America station,1869,4,1
stp.mn.0025,Young America Church,1870,4,1
stp.mn.0031,St. Francis Xavier's,1867,4,1
stp.mn.0031,Church of St. Francis Xavier,1868,4,3
stp.mn.0031,Church of St. Francis Xavier,1869,4,3
stp.mn.0031,Church of St. Francis Xavier,1870,4,3
stp.mn.0032,Guardian Angels,1867,4,1
stp.mn.0032,Church of Guardian Angels,1868,4,2
stp.mn.0032,Church of Guardian Angels,1869,4,2
stp.mn.0032,Church of the Guardian Angels,1870,4,1
stp.mn.0033,St. Peter's,1867,4,1
stp.mn.0033,Church of St. Peter,1868,4,3
stp.mn.0033,Church of St. Peter,1869,4,3
stp.mn.0033,Church of St. Peter,1870,4,3
stp.mn.0034,St. John's,1867,4,1
stp.mn.0034,Church of St. John,1868,4,3
stp.mn.0034,Church of St. John,1869,4,3
stp.mn.0034,Church of St. John,1870,4,3
stp.mn.0036,Church of ---,1867,4,1
stp.mn.0036,Church of St. Patrick,1868,4,3
stp.mn.0036,Church of St. Patrick,1869,4,3
stp.mn.0036,Church of St. Patrick,1870,4,3
stp.mn.0046,Church of Our Lady of Mount Carmel,1868,3,2
stp.mn.0046,Church of Our Lady of Mount Carmel,1869,3,2
stp.mn.0046,Church of Our Lady of Mt. Carmel,1870,3,1
stp.mn.0048,Church of St. John Baptist,1868,3,2
stp.mn.0048,Church of St. John Baptist,1869,3,2
stp.mn.0048,Church of St. John the Baptist,1870,3,1
stp.mn.0062,St. Joseph's,1867,4,1
stp.mn.0062,Church of St. Joseph,1868,4,3
stp.mn.0062,Church of St. Joseph,1869,4,3
stp.mn.0062,Church of St. Joseph,1870,4,3
stp.mn.0063,St. Columba's,1867,4,1
stp.mn.0063,Church of St. Columbkill,1868,4,3
stp.mn.0063,Church of St. Columbkill,1869,4,3
stp.mn.0063,Church of St. Columbkill,1870,4,3
stp.mn.0064,B.V.,1867,4,1
stp.mn.0064,Church of Blessed Virgin,1868,4,3
stp.mn.0064,Church of Blessed Virgin,1869,4,3
stp.mn.0064,Church of Blessed Virgin,1870,4,3
stp.mn.0069,St. Pius',1867,4,1
stp.mn.0069,Church of St. Pius V.,1868,4,3
stp.mn.0069,Church of St. Pius V.,1869,4,3
stp.mn.0069,Church of St. Pius V.,1870,4,3
stp.mn.0070,St. Anthony of Padua,1867,4,1
stp.mn.0070,Church of St. Anthony of Padua,1868,4,3
stp.mn.0070,Church of St. Anthony of Padua,1869,4,3
stp.mn.0070,Church of St. Anthony of Padua,1870,4,3
stp.mn.0071,St. Boniface,1867,4,2
stp.mn.0071,Church of St. Boniface,1868,4,1
stp.mn.0071,St. Boniface,1869,4,2
stp.mn.0071,St. Boniface's,1870,4,1
stp.mn.0073,St. John Baptist,1867,4,1
stp.mn.0073,Church of St. John the Baptist,1868,4,3
stp.mn.0073,Church of St. John the Baptist,1869,4,3
stp.mn.0073,Church of St. John the Baptist,1870,4,3
stp.mn.0075,St. Mary's,1867,4,2
stp.mn.0075,Church of St. Mary,1868,4,1
stp.mn.0075,St. Mary,1869,4,1
stp.mn.0075,St. Mary's,1870,4,2
stp.mn.0076,St. Louis',1867,4,1
stp.mn.0076,Church of St. Louis,1868,4,3
stp.mn.0076,Church of St. Louis,1869,4,3
stp.mn.0076,Church of St. Louis,1870,4,3
stp.mn.0083,St. John Baptist,1867,4,1
stp.mn.0083,Church of St. John Baptist,1868,4,3
stp.mn.0083,Church of St. John Baptist,1869,4,3
stp.mn.0083,Church of St. John Baptist,1870,4,3
stp.mn.0086,Crucifixion,1867,4,1
stp.mn.0086,Church of Crucifixion,1868,4,2
stp.mn.0086,Church of Crucifixion,1869,4,2
stp.mn.0086,Church of the Crucifixion,1870,4,1
stp.mn.0093,Nativity of B.V.,1867,4,1
stp.mn.0093,Church of the Nativity,1868,4,3
stp.mn.0093,Church of the Nativity,1869,4,3
stp.mn.0093,Church of the Nativity,1870,4,3
stp.mn.0094,St. Patrick's,1867,4,1
stp.mn.0094,Church of St. Patrick,1868,4,3
stp.mn.0094,Church of St. Patrick,1869,4,3
stp.mn.0094,Church of St. Patrick,1870,4,3
stp.mn.0102,St. Augustine's,1867,4,1
stp.mn.0102,Church of St. Augustin,1868,4,3
stp.mn.0102,Church of St. Augustin,1869,4,3
stp.mn.0102,Church of St. Augustin,1870,4,3
stp.mn.0108,SS. Peter and Paul's,1867,4,1
stp.mn.0108,Church of St. Peter and Paul,1868,4,2
stp.mn.0108,Church of St. Peter and Paul,1869,4,2
stp.mn.0108,Church of SS. Peter and Paul,1870,4,1
stp.mn.0115,Holy Cross,1867,4,1
stp.mn.0115,Church of Holy Cross,1868,4,3
stp.mn.0115,Church of Holy Cross,1869,4,3
stp.mn.0115,Church of Holy Cross,1870,4,3
stp.mn.0116,St. Peter's,1867,4,1
stp.mn.0116,Church of St. Peter,1868,4,3
stp.mn.0116,Church of St. Peter,1869,4,3
stp.mn.0116,Church of St. Peter,1870,4,3
stp.mn.0117,B.V.,1867,4,1
stp.mn.0117,Church of Visitation,1868,4,3
stp.mn.0117,Church of Visitation,1869,4,3
stp.mn.0117,Church of Visitation,1870,4,3
stp.mn.0118,St. Michael's,1867,4,1
stp.mn.0118,Church of St. Michael,1868,4,3
stp.mn.0118,Church of St. Michael,1869,4,3
stp.mn.0118,Church of St. Michael,1870,4,3
stp.mn.0121,St. Bridget's,1867,4,1
stp.mn.0121,Church of St. Bridget,1868,4,3
stp.mn.0121,Church of St. Bridget,1869,4,3
stp.mn.0121,Church of St. Bridget,1870,4,3
stp.mn.0129,Immaculate Conception,1867,4,1
stp.mn.0129,Church of the Immaculate Conception,1868,4,2
stp.mn.0129,Church of the Immaculate Conception,1869,4,2
stp.mn.0129,Church of Immaculate Conception,1870,4,1
stp.mn.0130,St. Patrick's,1867,4,1
stp.mn.0130,Church of St. Patrick,1868,4,3
stp.mn.0130,Church of St. Patrick,1869,4,3
stp.mn.0130,Church of St. Patrick,1870,4,3
stp.mn.0131,Annunciation B.V.,1867,3,1
stp.mn.0131,Church of the Annunciation,1868,3,2
stp.mn.0131,Church of the Annunciation,1869,3,2
stp.mn.0132,St. Louis',1867,4,1
stp.mn.0132,Church of St. Louis,1868,4,3
stp.mn.0132,Church of St. Louis,1869,4,3
stp.mn.0132,Church of St. Louis,1870,4,3
stp.mn.0138,St. Clotilda's,1867,4,1
stp.mn.0138,Church of Immaculate Conception,1868,4,3
stp.mn.0138,Church of Immaculate Conception,1869,4,3
stp.mn.0138,Church of Immaculate Conception,1870,4,3
stp.mn.0139,SS. Peter and Paul,1867,4,1
stp.mn.0139,Church of SS. Peter and Paul,1868,4,3
stp.mn.0139,Church of SS. Peter and Paul,1869,4,3
stp.mn.0139,Church of SS. Peter and Paul,1870,4,3
stp.mn.0140,St. Joseph's,1867,4,1
stp.mn.0140,Church of St. Joseph,1868,4,3
stp.mn.0140,Church of St. Joseph,1869,4,3
stp.mn.0140,Church of St. Joseph,1870,4,3
stp.mn.0141,Immaculate Conception,1867,4,1
stp.mn.0141,Church of St. Martin,1868,4,1
stp.mn.0141,Church of SS. Peter and Paul,1869,4,2
stp.mn.0141,Church of SS. Peter and Paul,1870,4,2
stp.mn.0149,St. Mark's,1867,4,1
stp.mn.0149,Church of St. Mark,1868,4,3
stp.mn.0149,Church of St. Mark,1869,4,3
stp.mn.0149,Church of St. Mark,1870,4,3
stp.mn.0150,St. Mary's,1867,4,1
stp.mn.0150,St. Mary,1868,4,3
stp.mn.0150,St. Mary,1869,4,3
stp.mn.0150,St. Mary,1870,4,3
stp.mn.0151,St. Martin's,1867,4,1
stp.mn.0151,Church of St. Martin,1868,4,3
stp.mn.0151,Church of St. Martin,1869,4,3
stp.mn.0151,Church of St. Martin,1870,4,3
stp.mn.0153,St. Winceslaus,1867,4,1
stp.mn.0153,Church of St. Wenceslaus,1868,4,3
stp.mn.0153,Church of St. Wenceslaus,1869,4,3
stp.mn.0153,Church of St. Wenceslaus,1870,4,3
stp.mn.0154,St. Patrick's,1867,4,1
stp.mn.0154,Church of St. Patrick,1868,4,2
stp.mn.0154,Church of Saint Patrick,1869,4,1
stp.mn.0154,Church of St. Patrick,1870,4,2
stp.mn.0156,Purification B.V.M.,1867,4,1
stp.mn.0156,Church of Purification of B.V.M.,1868,4,3
stp.mn.0156,Church of Purification of B.V.M.,1869,4,3
stp.mn.0156,Church of Purification of B.V.M.,1870,4,3
stp.mn.0158,St. Nicholas,1867,4,1
stp.mn.0158,Church of St. Nicholas,1868,4,3
stp.mn.0158,Church of St. Nicholas,1869,4,3
stp.mn.0158,Church of St. Nicholas,1870,4,3
stp.mn.0166,St. Joseph's,1867,4,1
stp.mn.0166,Church of St. Joseph,1868,4,3
stp.mn.0166,Church of St. Joseph,1869,4,3
stp.mn.0166,Church of St. Joseph,1870,4,3
stp.mn.0182,Nativity B.V.M,1867,4,1
stp.mn.0182,Church of the Nativity,1868,4,3
stp.mn.0182,Church of the Nativity,1869,4,3
stp.mn.0182,Church of the Nativity,1870,4,3
stp.mn.0186,St. Felix's,1867,4,1
stp.mn.0186,Church of St. Felix,1868,4,3
stp.mn.0186,Church of St. Felix,1869,4,3
stp.mn.0186,Church of St. Felix,1870,4,3
stp.mn.0196,St. Joseph's,1867,4,1
stp.mn.0196,Church of St. Joseph,1868,4,3
stp.mn.0196,Church of St. Joseph,1869,4,3
stp.mn.0196,Church of St. Joseph,1870,4,3
stp.mn.0197,St. Thomas',1867,4,1
stp.mn.0197,Church of St. Thomas,1868,4,3
stp.mn.0197,Church of St. Thomas,1869,4,3
stp.mn.0197,Church of St. Thomas,1870,4,3
stp.mn.0203,St. Michael's,1867,4,1
stp.mn.0203,Church of St. Michael,1868,4,3
stp.mn.0203,Church of St. Michael,1869,4,3
stp.mn.0203,Church of St. Michael,1870,4,3
stp.mn.0204,St. Mary's,1867,4,1
stp.mn.0204,St. Mary,1868,4,3
stp.mn.0204,St. Mary,1869,4,3
stp.mn.0204,St. Mary,1870,4,3
stp.mn.0217,Mission of Half-Breeds and Chippeways,1867,4,1
stp.mn.0217,Mission of Half-Breeds and Chippewas,1868,4,3
stp.mn.0217,Mission of Half-Breeds and Chippewas,1869,4,3
stp.mn.0217,Mission of Half-Breeds and Chippewas,1870,4,3
stp.mn.0218,Mission of Fond du Lac,1867,4,3
stp.mn.0218,Mission of Fond du Lac,1868,4,3
stp.mn.0218,Mission of Fond du Lac,1869,4,3
stp.mn.0218,Mission of Font du Lac,1870,4,1
stp.mn.0227,St. Gertrude's  Convent and Academy,1867,3,1
stp.mn.0227,St. Gertrude's Academy,1868,3,2
stp.mn.0227,St. Gertrude's Academy,1869,3,2
stp.mn.0247,Academy of the Sisters of Notre Dame,1867,2,1
stp.mn.0247,Sisters of Notre Dame,1870,2,1
vic.nc.0005,St. Patrick's,1868,3,1
vic.nc.0005,St. Ann's,1869,3,1
vic.nc.0005,St. Anne's,1870,3,1
wil.de.0001,St. Peter's,1868,3,1
wil.de.0001,St. Peter's Pro-Cathedral,1869,3,2
wil.de.0001,St. Peter's Pro-Cathedral,1870,3,2
wil.de.0012,St. Francis Xavier,1866,5,2
wil.de.0012,St. Francis Xavier,1867,5,2
wil.de.0012,St. Francis Xavier's,1868,5,3
wil.de.0012,St. Francis Xavier's,1869,5,3
wil.de.0012,St. Francis Xavier's,1870,5,3
wil.de.0015,St. Teresa,1868,3,2
wil.de.0015,St. Teresa,1869,3,2
wil.de.0015,St. Teresa's,1870,3,1
wil.de.0019,St. Dennis',1866,5,1
wil.de.0019,St. Denis',1867,5,4
wil.de.0019,St. Denis',1868,5,4
wil.de.0019,St. Denis',1869,5,4
wil.de.0019,St. Denis',1870,5,4
